dyad.type	mean.R
Mean PO	0.4880340425531915
Mean PO	0.5458702127659575
Mean PO	0.5015170212765957
Mean PO	0.5040297872340426
Mean PO	0.5265404255319149
Mean PO	0.5114106382978724
Mean PO	0.5193553191489362
Mean PO	0.5088829787234043
Mean PO	0.49422340425531913
Mean PO	0.5147148936170213
Mean PO	0.5052085106382979
Mean PO	0.5318978723404255
Mean PO	0.4814191489361702
Mean PO	0.4957106382978723
Mean PO	0.521172340425532
Mean PO	0.5193872340425532
Mean PO	0.5307234042553192
Mean PO	0.517127659574468
Mean PO	0.5185255319148936
Mean PO	0.5419148936170213
Mean PO	0.5042659574468085
Mean PO	0.5015595744680851
Mean PO	0.5045106382978723
Mean PO	0.5275595744680851
Mean PO	0.5194723404255319
Mean PO	0.5253531914893617
Mean PO	0.5118531914893617
Mean PO	0.5574382978723404
Mean PO	0.47487446808510636
Mean PO	0.5228957446808511
Mean PO	0.5326617021276596
Mean PO	0.5324914893617021
Mean PO	0.5103
Mean PO	0.520831914893617
Mean PO	0.495436170212766
Mean PO	0.5204829787234042
Mean PO	0.5122446808510638
Mean PO	0.516495744680851
Mean PO	0.5018489361702128
Mean PO	0.5023340425531915
Mean PO	0.5036595744680851
Mean PO	0.4986063829787234
Mean PO	0.46052127659574466
Mean PO	0.5429148936170213
Mean PO	0.5416212765957447
Mean PO	0.5225063829787234
Mean PO	0.5088425531914894
Mean PO	0.5175404255319149
Mean PO	0.5104148936170213
Mean PO	0.48179574468085107
Mean PO	0.5332191489361702
Mean PO	0.5111191489361702
Mean PO	0.4759595744680851
Mean PO	0.5275191489361702
Mean PO	0.5165404255319149
Mean PO	0.4810808510638298
Mean PO	0.5117702127659575
Mean PO	0.4973446808510638
Mean PO	0.5125510638297872
Mean PO	0.5084148936170213
Mean PO	0.5278446808510638
Mean PO	0.5166829787234043
Mean PO	0.5182021276595745
Mean PO	0.5246063829787234
Mean PO	0.5577404255319149
Mean PO	0.516836170212766
Mean PO	0.5065914893617022
Mean PO	0.5117489361702128
Mean PO	0.510972340425532
Mean PO	0.5100382978723405
Mean PO	0.5183042553191489
Mean PO	0.5144255319148936
Mean PO	0.5073063829787234
Mean PO	0.5125872340425532
Mean PO	0.48154255319148936
Mean PO	0.5494553191489362
Mean PO	0.5221127659574468
Mean PO	0.5066382978723404
Mean PO	0.5283936170212766
Mean PO	0.5084382978723404
Mean PO	0.5037085106382979
Mean PO	0.5241468085106383
Mean PO	0.5097617021276596
Mean PO	0.4856957446808511
Mean PO	0.5421106382978723
Mean PO	0.4970468085106383
Mean PO	0.5187106382978723
Mean PO	0.5192702127659574
Mean PO	0.537036170212766
Mean PO	0.5066446808510638
Mean PO	0.5453638297872341
Mean PO	0.5055468085106383
Mean PO	0.5162063829787233
Mean PO	0.49848936170212765
Mean PO	0.5228382978723404
Mean PO	0.48977659574468085
Mean PO	0.5199872340425532
Mean PO	0.5088638297872341
Mean PO	0.5176957446808511
Mean PO	0.5062212765957447
Mean PO	0.5074787234042554
Mean PO	0.5216191489361702
Mean PO	0.48618510638297874
Mean PO	0.5123255319148936
Mean PO	0.545636170212766
Mean PO	0.526963829787234
Mean PO	0.49825531914893617
Mean PO	0.5001595744680851
Mean PO	0.503395744680851
Mean PO	0.5111659574468085
Mean PO	0.5243468085106383
Mean PO	0.5202617021276595
Mean PO	0.5244531914893618
Mean PO	0.5144531914893617
Mean PO	0.5072702127659574
Mean PO	0.5235255319148936
Mean PO	0.5194723404255319
Mean PO	0.501663829787234
Mean PO	0.5279021276595744
Mean PO	0.5063468085106383
Mean PO	0.527663829787234
Mean PO	0.499731914893617
Mean PO	0.5029978723404255
Mean PO	0.4994468085106383
Mean PO	0.5095212765957446
Mean PO	0.5167702127659575
Mean PO	0.5207468085106383
Mean PO	0.5397276595744681
Mean PO	0.521668085106383
Mean PO	0.533036170212766
Mean PO	0.4958234042553191
Mean PO	0.4980978723404255
Mean PO	0.5103702127659574
Mean PO	0.5202106382978724
Mean PO	0.49953191489361704
Mean PO	0.5075723404255319
Mean PO	0.5256404255319149
Mean PO	0.5081851063829788
Mean PO	0.49508723404255317
Mean PO	0.530059574468085
Mean PO	0.5070851063829788
Mean PO	0.5046212765957446
Mean PO	0.5099574468085106
Mean PO	0.5273638297872341
Mean PO	0.5099063829787234
Mean PO	0.5255212765957447
Mean PO	0.502027659574468
Mean PO	0.5199170212765958
Mean PO	0.5278765957446808
Mean PO	0.5438957446808511
Mean PO	0.5384042553191489
Mean PO	0.5209510638297872
Mean PO	0.5133851063829787
Mean PO	0.5120787234042553
Mean PO	0.4923659574468085
Mean PO	0.5168702127659575
Mean PO	0.5139617021276596
Mean PO	0.4862021276595745
Mean PO	0.5191191489361702
Mean PO	0.5052510638297872
Mean PO	0.5270808510638297
Mean PO	0.5081297872340426
Mean PO	0.5288148936170213
Mean PO	0.49835531914893616
Mean PO	0.5160893617021276
Mean PO	0.527536170212766
Mean PO	0.5169978723404255
Mean PO	0.5122659574468085
Mean PO	0.4824340425531915
Mean PO	0.5277000000000001
Mean PO	0.528804255319149
Mean PO	0.48938297872340425
Mean PO	0.5230531914893617
Mean PO	0.5134617021276596
Mean PO	0.5166553191489361
Mean PO	0.5016851063829787
Mean PO	0.5248765957446808
Mean PO	0.5205553191489362
Mean PO	0.5415872340425532
Mean PO	0.5344553191489362
Mean PO	0.5324425531914894
Mean PO	0.5301404255319149
Mean PO	0.5322021276595744
Mean PO	0.5034978723404255
Mean PO	0.4836617021276596
Mean PO	0.5220170212765958
Mean PO	0.5289531914893617
Mean PO	0.5084787234042554
Mean PO	0.5391851063829788
Mean PO	0.48351702127659574
Mean PO	0.520072340425532
Mean PO	0.5130382978723405
Mean PO	0.5171021276595744
Mean PO	0.5107446808510638
Mean PO	0.5124340425531915
Mean PO	0.4978170212765958
Mean PO	0.5186340425531915
Mean PO	0.5062276595744681
Mean PO	0.4997659574468085
Mean PO	0.5442063829787234
Mean PO	0.49327021276595745
Mean PO	0.504631914893617
Mean PO	0.48728510638297873
Mean PO	0.5395085106382979
Mean PO	0.49617872340425534
Mean PO	0.5163510638297872
Mean PO	0.49314893617021277
Mean PO	0.4941063829787234
Mean PO	0.5127872340425532
Mean PO	0.49810851063829786
Mean PO	0.5206659574468085
Mean PO	0.5056744680851064
Mean PO	0.5055851063829787
Mean PO	0.5199829787234043
Mean PO	0.5223893617021277
Mean PO	0.5146425531914893
Mean PO	0.4785531914893617
Mean PO	0.5431851063829787
Mean PO	0.5386170212765957
Mean PO	0.48384680851063827
Mean PO	0.5428042553191489
Mean PO	0.5210106382978723
Mean PO	0.5134489361702128
Mean PO	0.5268978723404255
Mean PO	0.5008255319148937
Mean PO	0.5249297872340426
Mean PO	0.5251808510638298
Mean PO	0.5084659574468086
Mean PO	0.5339872340425532
Mean PO	0.523959574468085
Mean PO	0.5089978723404255
Mean PO	0.5203425531914894
Mean PO	0.5283659574468085
Mean PO	0.5051085106382979
Mean PO	0.5058085106382979
Mean PO	0.5157191489361702
Mean PO	0.5200382978723405
Mean PO	0.5008127659574468
Mean PO	0.5021702127659574
Mean PO	0.516127659574468
Mean PO	0.5161787234042553
Mean PO	0.4975255319148936
Mean PO	0.5016425531914893
Mean PO	0.508463829787234
Mean PO	0.48281702127659576
Mean PO	0.5118148936170213
Mean PO	0.5354404255319148
Mean PO	0.5203106382978724
Mean PO	0.5207765957446808
Mean PO	0.5302404255319149
Mean PO	0.48337446808510637
Mean PO	0.5087872340425532
Mean PO	0.5016212765957446
Mean PO	0.4815744680851064
Mean PO	0.5046510638297872
Mean PO	0.5173553191489362
Mean PO	0.5096255319148936
Mean PO	0.5178595744680851
Mean PO	0.5255489361702128
Mean PO	0.5123319148936171
Mean PO	0.5213425531914894
Mean PO	0.5161489361702127
Mean PO	0.5296851063829787
Mean PO	0.5122893617021277
Mean PO	0.5257212765957446
Mean PO	0.4845404255319149
Mean PO	0.5096212765957446
Mean PO	0.4959510638297872
Mean PO	0.5014148936170213
Mean PO	0.4900978723404255
Mean PO	0.5451127659574468
Mean PO	0.5250340425531915
Mean PO	0.5282468085106383
Mean PO	0.4927063829787234
Mean PO	0.5126446808510638
Mean PO	0.5087659574468085
Mean PO	0.5080617021276596
Mean PO	0.5041297872340426
Mean PO	0.5277978723404255
Mean PO	0.5084148936170213
Mean PO	0.5159170212765958
Mean PO	0.5138744680851064
Mean PO	0.4968595744680851
Mean PO	0.5066255319148936
Mean PO	0.5188702127659575
Mean PO	0.5167978723404255
Mean PO	0.5058446808510638
Mean PO	0.5087787234042553
Mean PO	0.5349404255319149
Mean PO	0.4934021276595745
Mean PO	0.5184191489361702
Mean PO	0.48316382978723404
Mean PO	0.5256851063829787
Mean PO	0.49904468085106385
Mean PO	0.5129489361702128
Mean PO	0.5176191489361702
Mean PO	0.5434127659574468
Mean PO	0.5152744680851064
Mean PO	0.5202765957446809
Mean PO	0.5076425531914893
Mean PO	0.5264723404255319
Mean PO	0.4949872340425532
Mean PO	0.5044744680851064
Mean PO	0.5421702127659574
Mean PO	0.5140978723404256
Mean PO	0.5143787234042553
Mean PO	0.4988170212765957
Mean PO	0.5103319148936171
Mean PO	0.5208702127659575
Mean PO	0.5421234042553191
Mean PO	0.5020170212765958
Mean PO	0.48565106382978723
Mean PO	0.47204893617021276
Mean PO	0.5175659574468086
Mean PO	0.5358276595744681
Mean PO	0.5393617021276595
Mean PO	0.4920468085106383
Mean PO	0.5027
Mean PO	0.5031085106382979
Mean PO	0.4994510638297872
Mean PO	0.503536170212766
Mean PO	0.5038340425531915
Mean PO	0.5079936170212765
Mean PO	0.53458723404255315
Mean PO	0.49935744680851063
Mean PO	0.510027659574468
Mean PO	0.5172574468085106
Mean PO	0.5346659574468086
Mean PO	0.5213553191489362
Mean PO	0.49920212765957445
Mean PO	0.5142382978723404
Mean PO	0.5200553191489362
Mean PO	0.5182106382978724
Mean PO	0.5079936170212765
Mean PO	0.5119531914893617
Mean PO	0.5151361702127659
Mean PO	0.5051106382978724
Mean PO	0.5212042553191489
Mean PO	0.5070978723404256
Mean PO	0.5115872340425532
Mean PO	0.5141659574468085
Mean PO	0.48975744680851063
Mean PO	0.5094212765957447
Mean PO	0.5108234042553191
Mean PO	0.514831914893617
Mean PO	0.5195531914893617
Mean PO	0.5236723404255319
Mean PO	0.5103914893617021
Mean PO	0.5215510638297872
Mean PO	0.4898787234042553
Mean PO	0.4648744680851064
Mean PO	0.49672765957446807
Mean PO	0.47577021276595743
Mean PO	0.5376553191489362
Mean PO	0.510004255319149
Mean PO	0.5358127659574468
Mean PO	0.5029446808510638
Mean PO	0.4953148936170213
Mean PO	0.5003872340425533
Mean PO	0.5101063829787235
Mean PO	0.5093255319148936
Mean PO	0.5422765957446809
Mean PO	0.5099744680851064
Mean PO	0.5318042553191489
Mean PO	0.5089617021276596
Mean PO	0.49517659574468087
Mean PO	0.515804255319149
Mean PO	0.5074255319148936
Mean PO	0.5060127659574468
Mean PO	0.4972468085106383
Mean PO	0.5168212765957447
Mean PO	0.521
Mean PO	0.5206425531914893
Mean PO	0.5239659574468085
Mean PO	0.5022765957446809
