dyad.type	mean.R
Mean PO	0.5453872340425532
Mean PO	0.5231808510638298
Mean PO	0.5002234042553192
Mean PO	0.5083574468085107
Mean PO	0.5215212765957447
Mean PO	0.5456787234042553
Mean PO	0.5329595744680851
Mean PO	0.5173425531914894
Mean PO	0.5018170212765958
Mean PO	0.518595744680851
Mean PO	0.530327659574468
Mean PO	0.5177787234042553
Mean PO	0.5041234042553191
Mean PO	0.5206744680851064
Mean PO	0.5072212765957447
Mean PO	0.5106765957446808
Mean PO	0.5113276595744681
Mean PO	0.5403978723404256
Mean PO	0.5131893617021277
Mean PO	0.5114148936170213
Mean PO	0.4990212765957447
Mean PO	0.5509978723404255
Mean PO	0.500240425531915
Mean PO	0.542268085106383
Mean PO	0.4979574468085106
Mean PO	0.5068553191489361
Mean PO	0.5037404255319149
Mean PO	0.5030340425531915
Mean PO	0.5085425531914893
Mean PO	0.5211765957446809
Mean PO	0.522863829787234
Mean PO	0.519631914893617
Mean PO	0.5363744680851064
Mean PO	0.5397787234042554
Mean PO	0.5201531914893617
Mean PO	0.5276127659574468
Mean PO	0.5274170212765957
Mean PO	0.5132872340425532
Mean PO	0.5271382978723405
Mean PO	0.5403468085106383
Mean PO	0.5043723404255319
Mean PO	0.5557914893617021
Mean PO	0.5235382978723404
Mean PO	0.4984340425531915
Mean PO	0.5381468085106383
Mean PO	0.48588936170212765
Mean PO	0.563736170212766
Mean PO	0.49930425531914896
Mean PO	0.5795276595744681
Mean PO	0.5357063829787234
Mean PO	0.5249063829787234
Mean PO	0.5443021276595744
Mean PO	0.49383404255319147
Mean PO	0.5332361702127659
Mean PO	0.49405744680851066
Mean PO	0.5474829787234042
Mean PO	0.4970765957446808
Mean PO	0.49936170212765957
Mean PO	0.5147659574468085
Mean PO	0.5064127659574468
Mean PO	0.5333617021276595
Mean PO	0.5062212765957447
Mean PO	0.5012404255319148
Mean PO	0.5075212765957446
Mean PO	0.5317212765957446
Mean PO	0.5488617021276596
Mean PO	0.5024297872340425
Mean PO	0.5070340425531915
Mean PO	0.4991744680851064
Mean PO	0.5142574468085106
Mean PO	0.4974404255319149
Mean PO	0.5173744680851063
Mean PO	0.5055063829787234
Mean PO	0.49978297872340427
